SIRUTA;DENLOC;CODP;JUD;SIRSUP;TIP;NIV;MED;REGIUNE;FSJ;FS2;FS3;FSL;rang;fictiv
21294;DUMBRAVA;607044;4;26379;23;3;3;1;4;451341;3004397;451341704398;V;
21301;FĂGEȚEL;607046;4;26379;23;3;3;1;4;451341;3004569;451341704560;V;
23127;IZVORU BERHECIULUI;0;4;47;3;2;3;1;4;4;;451355000000;IV;
23136;IZVORU BERHECIULUI;607260;4;23127;22;3;3;1;4;451355;1006306;451355306314;IV;
23145;ANTOHEȘTI;607261;4;23127;23;3;3;1;4;451355;3000236;451355700237;V;
23154;BĂIMAC;607262;4;23127;23;3;3;1;4;451355;3000613;451355700613;V;
23163;FĂGHIENI;607263;4;23127;23;3;3;1;4;451355;3004574;451355704579;V;
23172;OBÂRȘIA;607264;4;23127;23;3;3;1;4;451355;3008124;451355708135;V;
23181;OȚELEȘTI;607266;4;23127;23;3;3;1;4;451355;3008398;451355708410;V;
23190;PĂDURENI;607267;4;23127;23;3;3;1;4;451355;3008504;451355708500;V;
20359;LETEA VECHE;0;4;47;3;2;3;1;4;4;;451413000000;IV;
20368;LETEA VECHE;607270;4;20359;22;3;3;1;4;451413;1006604;451413306612;IV;
20377;HOLT;607271;4;20359;23;3;3;1;4;451413;3005874;451413705882;V;
20386;RADOMIREȘTI;607272;4;20359;23;3;3;1;4;451413;3009680;451413709693;V;
20395;RUȘI-CIUTEA;607273;4;20359;23;3;3;1;4;451413;3010219;451413710232;V;
20402;SIRETU;607274;4;20359;23;3;3;1;4;451413;3010961;451413710976;V;
23207;LIPOVA;0;4;47;3;2;3;1;4;4;;451422000000;IV;
23216;LIPOVA;607275;4;23207;22;3;3;1;4;451422;1006652;451422306662;IV;
23225;MÂLOSU;607276;4;23207;23;3;3;1;4;451422;3007277;451422707286;V;
23234;SATU NOU;607277;4;23207;23;3;3;1;4;451422;3010340;451422710342;V;
23243;VALEA CASELOR;607278;4;23207;23;3;3;1;4;451422;3012693;451422712708;V;
23252;VALEA HOGEI;607279;4;23207;23;3;3;1;4;451422;3012757;451422712773;V;
23261;VALEA MĂRULUI;607281;4;23207;23;3;3;1;4;451422;3012855;451422712870;V;
23270;VALEA MOȘNEAGULUI;607282;4;23207;23;3;3;1;4;451422;3012874;451422712889;V;
23289;LIVEZI;0;4;47;3;2;3;1;4;4;;451431000000;IV;
23298;LIVEZI;607285;4;23289;22;3;3;1;4;451431;1006695;451431306705;IV;
23305;BĂLĂNEASA;607286;4;23289;23;3;3;1;4;451431;3000644;451431700643;V;
23314;ORĂȘA;607287;4;23289;23;3;3;1;4;451431;3008307;451431708319;V;
23323;POIANA;607288;4;23289;23;3;3;1;4;451431;3009164;451431709175;V;
23332;PRAJOAIA;607289;4;23289;23;3;3;1;4;451431;3009448;451431709461;V;
23341;SCĂRIGA;607291;4;23289;23;3;3;1;4;451431;3010693;451431710707;V;
23350;LUIZI-CĂLUGĂRA;0;4;47;3;2;3;1;4;4;;451450000000;IV;
23369;LUIZI-CĂLUGĂRA;607295;4;23350;22;3;3;1;4;451450;1006764;451450306773;IV;
23378;OSEBIȚI;607296;4;23350;23;3;3;1;4;451450;3008359;451450708371;V;
23387;MĂGIREȘTI;0;4;47;3;2;3;1;4;4;;451510000000;IV;
23396;MĂGIREȘTI;607300;4;23387;22;3;3;1;4;451510;1007087;451510307096;IV;
23403;PRĂJEȘTI;607301;4;23387;23;3;3;1;4;451510;3009455;451510709469;V;
23412;STĂNEȘTI;607302;4;23387;23;3;3;1;4;451510;3011184;451510711200;V;
23421;ȘESURI;607303;4;23387;23;3;3;1;4;451510;3011544;451510711560;V;
23430;VALEA ARINILOR;607304;4;23387;23;3;3;1;4;451510;3012657;451510712673;V;
20411;MĂGURA;0;4;47;3;2;3;1;4;4;;451512000000;IV;
20420;MĂGURA;607305;4;20411;22;3;3;1;4;451512;1007103;451512307102;IV;
20439;CRIHAN;607306;4;20411;23;3;3;1;4;451512;3003566;451512703569;V;
20448;DEALU-MARE;607307;4;20411;23;3;3;1;4;451512;3003968;451512703973;V;
20457;SOHODOL;607308;4;20411;23;3;3;1;4;451512;3011095;451512711114;V;
23449;MĂNĂSTIREA CAȘIN;0;4;47;3;2;3;1;4;4;;451525000000;IV;
23458;MĂNĂSTIREA CAȘIN;607310;4;23449;22;3;3;1;4;451525;1007169;451525307178;IV;
23467;LUPEȘTI;607311;4;23449;23;3;3;1;4;451525;3006901;451525706907;V;
23476;PÂRVULEȘTI;607312;4;23449;23;3;3;1;4;451525;3008668;451525708681;V;
23485;SCUTARU;607313;4;23449;23;3;3;1;4;451525;3010780;451525710794;V;
20466;MĂRGINENI;0;4;47;3;2;3;1;4;4;;451538000000;IV;
20475;MĂRGINENI;607315;4;20466;22;3;3;1;4;451538;1007222;451538307230;IV;
20484;BARAȚI;607316;4;20466;23;3;3;1;4;451538;3000494;451538700495;V;
20493;LUNCANI;607317;4;20466;23;3;3;1;4;451538;3006858;451538706866;V;
20509;PĂDURENI;607318;4;20466;23;3;3;1;4;451538;3008502;451538708514;V;
20518;PODIȘ;607319;4;20466;23;3;3;1;4;451538;3009087;451538709099;V;
20527;POIANA;607321;4;20466;23;3;3;1;4;451538;3009166;451538709178;V;
20536;TREBEȘ;607322;4;20466;23;3;3;1;4;451538;3012195;451538712212;V;
20545;VALEA BUDULUI;607323;4;20466;23;3;3;1;4;451538;3012685;451538712701;V;
23494;MOTOȘENI;0;4;47;3;2;3;1;4;4;;451650000000;IV;
23500;MOTOȘENI;607325;4;23494;22;3;3;1;4;451650;1007740;451650307749;IV;
23519;BÂCLEȘTI;607326;4;23494;23;3;3;1;4;451650;3000801;451650700801;V;
23528;CHETRENI;607327;4;23494;23;3;3;1;4;451650;3002603;451650702604;V;
23537;CHICEREA;607328;4;23494;23;3;3;1;4;451650;3002616;451650702617;V;
23546;COCIU;607329;4;23494;23;3;3;1;4;451650;3003015;451650703017;V;
23555;CORNĂȚELU;607331;4;23494;23;3;3;1;4;451650;3003242;451650703246;V;
23564;FÂNTÂNELE;607332;4;23494;23;3;3;1;4;451650;3004636;451650704645;V;
23573;FUNDĂTURA;607333;4;23494;23;3;3;1;4;451650;3004913;451650704916;V;
23582;GURA CRĂIEȘTI;607334;4;23494;23;3;3;1;4;451650;3005599;451650705606;V;
23591;POIANA;607336;4;23494;23;3;3;1;4;451650;3009163;451650709174;V;
23608;PRAJA;607337;4;23494;23;3;3;1;4;451650;3009446;451650709459;V;
23617;ROTĂRIA;607338;4;23494;23;3;3;1;4;451650;3010104;451650710117;V;
23626;ȘENDREȘTI;607339;4;23494;23;3;3;1;4;451650;3011509;451650711525;V;
23635;ȚEPOAIA;607341;4;23494;23;3;3;1;4;451650;3012361;451650712378;V;
23644;NEGRI;0;4;47;3;2;3;1;4;4;;451797000000;IV;
23653;NEGRI;607345;4;23644;22;3;3;1;4;451797;1007961;451797307971;IV;
23662;BRAD;607346;4;23644;23;3;3;1;4;451797;3001496;451797701496;V;
23671;CĂLINEȘTI;607347;4;23644;23;3;3;1;4;451797;3002166;451797702165;V;
23680;MÂGLA;607348;4;23644;23;3;3;1;4;451797;3007276;451797707285;V;
23699;POIANA;607349;4;23644;23;3;3;1;4;451797;3009175;451797709173;V;
23706;URSOAIA;607351;4;23644;23;3;3;1;4;451797;3012572;451797712584;V;
23715;NICOLAE BĂLCESCU;0;4;47;3;2;3;1;4;4;;451804000000;IV;
23724;NICOLAE BĂLCESCU;607355;4;23715;22;3;3;1;4;451804;1008014;451804308023;IV;
23742;BUCHILA;607357;4;23715;23;3;3;1;4;451804;3001714;451804701715;V;
23751;GALBENI;607358;4;23715;23;3;3;1;4;451804;3004965;451804704969;V;
23760;LĂRGUȚA;607359;4;23715;23;3;3;1;4;451804;3006514;451804706522;V;
23788;VALEA SEACĂ;607362;4;23715;23;3;3;1;4;451804;3012959;451804712972;V;
26353;ODOBEȘTI;0;4;47;3;2;3;1;4;4;;451839000000;;0
25442;ODOBEȘTI;607568;4;26353;22;3;3;1;4;451839;3008189;451839308199;V;
25380;BĂLUȘA;607561;4;26353;23;3;3;1;4;451839;3000703;451839700709;V;
25415;CIUTUREȘTI;607564;4;26353;23;3;3;1;4;451839;3002947;451839702949;V;
25451;TISA-SILVESTRI;607569;4;26353;23;3;3;1;4;451839;3012058;451839712075;V;
23797;OITUZ;0;4;47;3;2;3;1;4;4;;451848000000;IV;
23804;OITUZ;607365;4;23797;22;3;3;1;4;451848;1008229;451848308240;IV;
23813;CĂLCÂI;607366;4;23797;23;3;3;1;4;451848;3002140;451848702141;V;
23822;FERESTRĂU-OITUZ;607367;4;23797;23;3;3;1;4;451848;3004693;451848704698;V;
23831;HÂRJA;607368;4;23797;23;3;3;1;4;451848;3005764;451848705771;V;
23840;MARGINEA;607369;4;23797;23;3;3;1;4;451848;3007013;451848707022;V;
23859;POIANA SĂRATĂ;607371;4;23797;23;3;3;1;4;451848;3009236;451848709248;V;
23868;ONCEȘTI;0;4;47;3;2;3;1;4;4;;451857000000;IV;
23877;ONCEȘTI;607375;4;23868;22;3;3;1;4;451857;1008275;451857308290;IV;
23886;BĂRBOASA;607376;4;23868;23;3;3;1;4;451857;3000760;451857700759;V;
23895;DEALU PERJULUI;607377;4;23868;23;3;3;1;4;451857;3003954;451857703959;V;
23902;ONCEȘTII VECHI;607378;4;23868;23;3;3;1;4;451857;3008279;451857708291;V;
23911;SATU NOU;607379;4;23868;23;3;3;1;4;451857;3010330;451857710335;V;
23920;TARNIȚA;607381;4;23868;23;3;3;1;4;451857;3011765;451857711783;V;
23939;TAULA;607382;4;23868;23;3;3;1;4;451857;3011772;451857711789;V;
23948;ORBENI;0;4;47;3;2;3;1;4;4;;452083000000;IV;
23957;ORBENI;607385;4;23948;22;3;3;1;4;452083;1008319;452083308331;IV;
23966;SCURTA;607386;4;23948;23;3;3;1;4;452083;3010772;452083710786;V;
23975;PALANCA;0;4;47;3;2;3;1;4;4;;452104000000;IV;
23984;PALANCA;607390;4;23975;22;3;3;1;4;452104;1008417;452104308429;IV;
23993;CĂDĂREȘTI;607391;4;23975;23;3;3;1;4;452104;3002114;452104702115;V;
24007;CIUGHEȘ;607392;4;23975;23;3;3;1;4;452104;3002885;452104702887;V;
24016;PAJIȘTEA;607393;4;23975;23;3;3;1;4;452104;3008415;452104708427;V;
24025;POPOIU;607394;4;23975;23;3;3;1;4;452104;3009377;452104709389;V;
24034;PARAVA;0;4;47;3;2;3;1;4;4;;452111000000;IV;
24043;PARAVA;607395;4;24034;22;3;3;1;4;452111;1008450;452111308462;IV;
24052;DRĂGUȘANI;607396;4;24034;23;3;3;1;4;452111;3004323;452111704329;V;
24061;RĂDOAIA;607397;4;24034;23;3;3;1;4;452111;3009775;452111709788;V;
24070;TEIUȘ;607398;4;24034;23;3;3;1;4;452111;3011952;452111711969;V;
24089;PARINCEA;0;4;47;3;2;3;1;4;4;;452114000000;IV;
24098;PARINCEA;607400;4;24089;22;3;3;1;4;452114;1008456;452114308468;IV;
24105;BARNA;607401;4;24089;23;3;3;1;4;452114;3000501;452114700502;V;
24114;MILEȘTII DE JOS;607402;4;24089;23;3;3;1;4;452114;3007510;452114707519;V;
24123;MILEȘTII DE SUS;607403;4;24089;23;3;3;1;4;452114;3007511;452114707520;V;
24132;NĂNEȘTI;607404;4;24089;23;3;3;1;4;452114;3007886;452114707894;V;
24141;NĂSTĂSENI;607406;4;24089;23;3;3;1;4;452114;3007896;452114707906;V;
24150;POIENI;607407;4;24089;23;3;3;1;4;452114;3009268;452114709280;V;
24169;SATU NOU;607408;4;24089;23;3;3;1;4;452114;3010326;452114710337;V;
23038;VĂLENI;607409;4;24089;23;3;3;1;4;452114;3013113;452114713116;V;
24178;VLADNIC;607411;4;24089;23;3;3;1;4;452114;3013454;452114713471;V;
24187;PÂNCEȘTI;0;4;47;3;2;3;1;4;4;;452142000000;IV;
24196;PÂNCEȘTI;607415;4;24187;22;3;3;1;4;452142;1008625;452142308637;IV;
24203;CHILIA BENEI;607416;4;24187;23;3;3;1;4;452142;3002634;452142702635;V;
24212;DIENEȚ;607417;4;24187;23;3;3;1;4;452142;3004059;452142704064;V;
24221;FULGERIȘ;607418;4;24187;23;3;3;1;4;452142;3004903;452142704909;V;
24230;FUNDU VĂII;607419;4;24187;23;3;3;1;4;452142;3004937;452142704941;V;
24249;MOTOC;607421;4;24187;23;3;3;1;4;452142;3007735;452142707744;V;
24258;PETREȘTI;607422;4;24187;23;3;3;1;4;452142;3008774;452142708782;V;
24267;SOCI;607423;4;24187;23;3;3;1;4;452142;3011073;452142711089;V;
24276;PÂRGĂREȘTI;0;4;47;3;2;3;1;4;4;;452144000000;IV;
24285;PÂRGĂREȘTI;607425;4;24276;22;3;3;1;4;452144;1008655;452144308667;IV;
24294;BAHNA;607426;4;24276;23;3;3;1;4;452144;3000409;452144700410;V;
24301;NICOREȘTI;607427;4;24276;23;3;3;1;4;452144;3008031;452144708041;V;
24310;PÂRÂU BOGHII;607428;4;24276;23;3;3;1;4;452144;3008638;452144708650;V;
24329;SATU NOU;607429;4;24276;23;3;3;1;4;452144;3010333;452144710332;V;
24338;PÂRJOL;0;4;47;3;2;3;1;4;4;;452145000000;IV;
24347;PÂRJOL;607430;4;24338;22;3;3;1;4;452145;1008656;452145308668;IV;
24356;BĂHNĂȘENI;607431;4;24338;23;3;3;1;4;452145;3000592;452145700592;V;
24365;BĂRNEȘTI;607432;4;24338;23;3;3;1;4;452145;3000776;452145700775;V;
24374;BĂSĂȘTI;607433;4;24338;23;3;3;1;4;452145;3000782;452145700781;V;
24383;CÂMPENI;607434;4;24338;23;3;3;1;4;452145;3002336;452145702338;V;
24392;HÂINEALA;607436;4;24338;23;3;3;1;4;452145;3005760;452145705767;V;
26312;HEMIENI;607439;4;24338;23;3;3;1;4;452145;;452145705795;;0
24409;PUSTIANA;607437;4;24338;23;3;3;1;4;452145;3009621;452145709633;V;
24418;TĂRÂȚA;607438;4;24338;23;3;3;1;4;452145;3011813;452145711830;V;
24427;PLOPANA;0;4;47;3;2;3;1;4;4;;452205000000;IV;
24436;PLOPANA;607440;4;24427;22;3;3;1;4;452205;1009005;452205309017;IV;
24445;BUDEȘTI;607441;4;24427;23;3;3;1;4;452205;3001803;452205701800;V;
24454;DORNENI;607442;4;24427;23;3;3;1;4;452205;3004203;452205704209;V;
24463;FUNDU TUTOVEI;607443;4;24427;23;3;3;1;4;452205;3004934;452205704940;V;
24472;IȚCANI;607444;4;24427;23;3;3;1;4;452205;3006225;452205706234;V;
24490;RUSENII DE SUS;607447;4;24427;23;3;3;1;4;452205;3010199;452205710212;V;
24481;RUSENII RĂZEȘI;607446;4;24427;23;3;3;1;4;452205;3010201;452205710214;V;
24506;STRĂMINOASA;607448;4;24427;23;3;3;1;4;452205;3011308;452205711325;V;
24515;ȚÂGÂRA;607449;4;24427;23;3;3;1;4;452205;3012343;452205712360;V;
24524;PODU TURCULUI;0;4;47;3;2;3;1;4;4;;452223000000;IV;
24533;PODU TURCULUI;607450;4;24524;22;3;3;1;4;452223;1009124;452223309136;IV;
24542;BĂLĂNEȘTI;607451;4;24524;23;3;3;1;4;452223;3000648;452223700646;V;
24551;CĂBEȘTI;607452;4;24524;23;3;3;1;4;452223;3002102;452223702103;V;
24560;FICHITEȘTI;607453;4;24524;23;3;3;1;4;452223;3004716;452223704721;V;
24579;GIURGIOANA;607454;4;24524;23;3;3;1;4;452223;3005302;452223705309;V;
24588;HANȚA;607456;4;24524;23;3;3;1;4;452223;3005698;452223705705;V;
24597;LEHANCEA;607457;4;24524;23;3;3;1;4;452223;3006549;452223706557;V;
24604;PLOPU;607458;4;24524;23;3;3;1;4;452223;3009032;452223709045;V;
24613;RĂCUȘANA;607459;4;24524;23;3;3;1;4;452223;3009754;452223709767;V;
24622;SÂRBI;607461;4;24524;23;3;3;1;4;452223;3010675;452223710683;V;
24631;PODURI;0;4;47;3;2;3;1;4;4;;452224000000;IV;
24640;PODURI;607465;4;24631;22;3;3;1;4;452224;1009129;452224309140;IV;
24659;BUCȘEȘTI;607466;4;24631;23;3;3;1;4;452224;3001753;452224701754;V;
24668;CERNU;607467;4;24631;23;3;3;1;4;452224;3002523;452224702524;V;
24677;CORNET;607468;4;24631;23;3;3;1;4;452224;3003261;452224703263;V;
24686;NEGRENI;607469;4;24631;23;3;3;1;4;452224;3007945;452224707952;V;
24695;PROHOZEȘTI;607471;4;24631;23;3;3;1;4;452224;3009561;452224709574;V;
24702;VALEA ȘOȘII;607472;4;24631;23;3;3;1;4;452224;3012984;452224712999;V;
26361;PRĂJEȘTI;0;4;47;3;2;3;1;4;4;;452293000000;;0
25914;PRĂJEȘTI;607639;4;26361;22;3;3;1;4;452293;3009456;452293309467;V;
24711;RACOVA;0;4;47;3;2;3;1;4;4;;452315000000;IV;
24720;RACOVA;607475;4;24711;22;3;3;1;4;452315;1009657;452315309667;IV;
24739;GURA VĂII;607476;4;24711;23;3;3;1;4;452315;3005635;452315705645;V;
24748;HĂLMĂCIOAIA;607477;4;24711;23;3;3;1;4;452315;3005727;452315705734;V;
24757;ILIEȘI;607478;4;24711;23;3;3;1;4;452315;3006121;452315706130;V;
24766;RĂCĂCIUNI;0;4;47;3;2;3;1;4;4;;452332000000;IV;
24775;RĂCĂCIUNI;607480;4;24766;22;3;3;1;4;452332;1009725;452332309738;IV;
24784;CIUCANI;607481;4;24766;23;3;3;1;4;452332;3002876;452332702879;V;
24793;FUNDU RĂCĂCIUNI;607482;4;24766;23;3;3;1;4;452332;3004933;452332704939;V;
24819;GÂȘTENI;607483;4;24766;23;3;3;1;4;452332;3005117;452332705124;V;
24800;GHEORGHE DOJA;607484;4;24766;23;3;3;1;4;452332;3005166;452332705173;V;
24828;RĂSTOACA;607486;4;24766;23;3;3;1;4;452332;3009804;452332709816;V;
24837;RĂCHITOASA;0;4;47;3;2;3;1;4;4;;452334000000;IV;
24846;RĂCHITOASA;607490;4;24837;22;3;3;1;4;452334;1009743;452334309756;IV;
24855;BARCANA;607491;4;24837;23;3;3;1;4;452334;3000497;452334700498;V;
24864;BUCȘA;607492;4;24837;23;3;3;1;4;452334;3001745;452334701746;V;
24873;BUDA;607493;4;24837;23;3;3;1;4;452334;3001776;452334701770;V;
24882;BURDUSACI;607494;4;24837;23;3;3;1;4;452334;3001912;452334701913;V;
24891;DĂNĂILA;607496;4;24837;23;3;3;1;4;452334;3003833;452334703838;V;
24908;DUMBRAVA;607497;4;24837;23;3;3;1;4;452334;3004396;452334704394;V;
24917;FARCAȘA;607498;4;24837;23;3;3;1;4;452334;3004531;452334704536;V;
24926;FUNDĂTURA RĂCHITOASA;607499;4;24837;23;3;3;1;4;452334;3004917;452334704923;V;
24935;HĂGHIAC;607501;4;24837;23;3;3;1;4;452334;3005716;452334705722;V;
