Tip artera,Denumire artera,Numar,Codpostal,Sector,Oficiu distribuire
Strada,Vespasian,nr. 39-T,010922,1,București 12
Strada,Vespasian,nr. 2-22,010923,1,București 12
Strada,Vespasian,nr. 24-T,010924,1,București 12
Strada,Măgirești,nr. 1-T,010925,1,București 12
Strada,Măgirești,nr. 2-T,010926,1,București 12
Șoseaua,Orhideelor,nr. 25-33,010953,1,București 12
Șoseaua,Orhideelor,nr. 35-T,010954,1,București 12
Șoseaua,Orhideelor,nr. 26-44,010955,1,București 12
Șoseaua,Orhideelor,nr. 46-T,010956,1,București 12
Calea,Plevnei,nr. 137-143,060011,6,București 12
Calea,Plevnei,nr. 145,060012,6,București 12
Calea,Plevnei,nr. 147-T,060013,6,București 12
Calea,Plevnei,nr. 146-170,060014,6,București 12
Calea,Plevnei,nr. 172-200,060015,6,București 12
Calea,Plevnei,nr. 202-T,060016,6,București 12
Piața,Gara Basarab,,060075,6,București 12
Strada,Institutul Medico-Militar,,010919,1,București 12
Strada,"Pisoni, ing.",nr. 1-T,010927,1,București 12
Strada,"Pisoni, ing.",nr. 2-T,010928,1,București 12
Strada,Bihor,nr. 1-T,010931,1,București 12
Strada,Bihor,nr. 2-T,010932,1,București 12
Strada,Banat,nr. 1-T,010933,1,București 12
Strada,Banat,nr. 2-T,010934,1,București 12
Strada,Bogdan Vodă,nr. 1-T,010935,1,București 12
Strada,Bogdan Vodă,nr. 2-T,010936,1,București 12
Strada,Doamna Despina,nr. 1-T,010937,1,București 12
Strada,Doamna Despina,nr. 2-T,010938,1,București 12
Strada,Domnița Ancuța,nr. 1-T,010941,1,București 12
Strada,Domnița Ancuța,nr. 2-T,010942,1,București 12
Strada,Barierei,nr. 1-T,010943,1,București 12
Strada,Barierei,nr. 2-T,010944,1,București 12
Strada,Afluentului,nr. 1-T,010945,1,București 12
Strada,Afluentului,nr. 2-T,010946,1,București 12
Strada,Elizeu,nr. 1-T,010947,1,București 12
Strada,Elizeu,nr. 2-T,010948,1,București 12
Strada,Fluviului,nr. 1-T,010951,1,București 12
Strada,Fluviului,nr. 2-T,010952,1,București 12
Calea,Griviței,nr. 1-19,010701,1,București 12
Calea,Griviței,nr. 21-31,010702,1,București 12
Calea,Griviței,nr. 33-51,010703,1,București 12
Calea,Griviței,nr. 53-69,010704,1,București 12
Calea,Griviței,nr. 71-97,010705,1,București 12
Calea,Griviței,nr. 99-117,010706,1,București 12
Calea,Griviței,nr. 119-137,010707,1,București 12
Strada,Banului,,010771,1,București 12
Strada,"Budișteanu Constantin, g-ral.",nr. 1-11,010772,1,București 12
Strada,"Budișteanu Constantin, g-ral.",nr. 13-T,010773,1,București 12
Strada,"Budișteanu Constantin, g-ral.",nr. 2-10,010774,1,București 12
Strada,"Budișteanu Constantin, g-ral.",nr. 12-T,010775,1,București 12
Strada,"Aman Theodor, pictor",nr. 1-13,010776,1,București 12
Strada,"Aman Theodor, pictor",nr. 15-T,010777,1,București 12
Strada,"Aman Theodor, pictor",nr. 2-20,010778,1,București 12
Strada,"Aman Theodor, pictor",nr. 22-T,010779,1,București 12
Strada,Atelierului,nr. 1-T,010847,1,București 12
Strada,Atelierului,nr. 2-T,010848,1,București 12
Intrarea,Luncani,,010849,1,București 12
Calea,Griviței,nr. 2-10,010731,1,București 12
Calea,Griviței,nr. 12-26,010732,1,București 12
Calea,Griviței,nr. 28-56,010733,1,București 12
Calea,Griviței,nr. 58-78,010734,1,București 12
Strada,Moxa Mihail,nr. 1-T,010961,1,București 12
Strada,Moxa Mihail,nr. 2-T,010962,1,București 12
Strada,Sfinții Voievozi,nr. 1-19,010963,1,București 12
Strada,Sfinții Voievozi,nr. 21-39,010964,1,București 12
Strada,Sfinții Voievozi,nr. 41-T,010965,1,București 12
Strada,Sfinții Voievozi,nr. 2-34,010966,1,București 12
Strada,Sfinții Voievozi,nr. 36-T,010967,1,București 12
Piața,Sfinții Voievozi,,010968,1,București 12
Strada,Teodoroiu Ecaterina,nr. 1-T,010971,1,București 12
Strada,Teodoroiu Ecaterina,nr. 2-T,010972,1,București 12
Intrarea,Teodoroiu Ecaterina,,010973,1,București 12
Strada,Semicercului,nr. 1-T,010974,1,București 12
Strada,Semicercului,nr. 2-T,010975,1,București 12
Strada,Manu Gheorghe,nr. 19-27,010443,1,București 12
Strada,Manu Gheorghe,nr. 29-T,010444,1,București 12
Strada,Manu Gheorghe,nr. 14-20,010446,1,București 12
Strada,Manu Gheorghe,nr. 22-T,010447,1,București 12
Intrarea,"Lemnea Dumitru, lt.",,010976,1,București 12
Strada,Occidentului,nr. 1-27,010981,1,București 12
Strada,Occidentului,nr. 29-T,010982,1,București 12
Strada,Occidentului,nr. 2-22,010983,1,București 12
Strada,Occidentului,nr. 24-T,010984,1,București 12
Strada,Frumoasă,nr. 1-27,010985,1,București 12
Strada,Frumoasă,nr. 29-T,010986,1,București 12
Strada,Frumoasă,nr. 2-48,010987,1,București 12
Strada,Frumoasă,nr. 50-T,010988,1,București 12
Intrarea,Frumoasă,,010989,1,București 12
Piața,Buzești,,011018,1,București 12
Calea,Griviței,nr. 80-106,010735,1,București 12
Calea,Griviței,nr. 108-130,010736,1,București 12
Calea,Griviței,nr. 132-136,010737,1,București 12
Calea,Griviței,nr. 138,010738,1,București 12
Strada,Sevastopol,nr. 1-T,010991,1,București 12
Strada,Sevastopol,nr. 2-T,010992,1,București 12
Intrarea,Sevastopol,,010993,1,București 12
Intrarea,"Augustin Dan, serg.",,010994,1,București 12
Intrarea,"Dascălu Nicolae, serg.",,010995,1,București 12
Intrarea,"Ionescu David, cap.",,010996,1,București 12
Strada,Buzești,nr. 1-21,011011,1,București 12
Strada,Buzești,nr. 23-53,011012,1,București 12
Strada,Buzești,nr. 2-28,011014,1,București 12
Strada,Buzești,nr. 30-52,011015,1,București 12
Intrarea,Buzești,,011016,1,București 12
Bulevardul,Cuza Alexandru Ioan,nr. 1-23,011051,1,București 12
Bulevardul,Cuza Alexandru Ioan,nr. 25-43,011052,1,București 12
Bulevardul,Cuza Alexandru Ioan,nr. 2-34,011055,1,București 12
Strada,Polizu Gheorghe,nr. 1-T,011061,1,București 12
Strada,Polizu Gheorghe,nr. 2-T,011062,1,București 12
Strada,"Varnali Leonida, dr.",nr. 1-T,011063,1,București 12
Strada,"Varnali Leonida, dr.",nr. 2-T,011064,1,București 12
Intrarea,Sagna,,011065,1,București 12
Intrarea,Gădinți,,011066,1,București 12
Intrarea,Micle Veronica,,010046,1,București 12
Strada,Micle Veronica,nr. 1-T,011043,1,București 12
Strada,Micle Veronica,nr. 2-20,011044,1,București 12
Strada,Micle Veronica,nr. 22-T,011045,1,București 12
Strada,Maltopol,nr. 1-T,011047,1,București 12
Strada,Maltopol,nr. 2-T,011048,1,București 12
Bulevardul,Cuza Alexandru Ioan,nr. 45-81,011053,1,București 12
Bulevardul,Cuza Alexandru Ioan,nr. 83-T,011054,1,București 12
Bulevardul,Cuza Alexandru Ioan,nr. 36-56,011056,1,București 12
Bulevardul,Cuza Alexandru Ioan,nr. 58-T,011057,1,București 12
Strada,"Cernat Alexandru, g-ral",nr. 1-T,011058,1,București 12
Strada,"Cernat Alexandru, g-ral",nr. 2-T,011059,1,București 12
Strada,Depărățeanu Alexandru,nr. 1-T,011095,1,București 12
Strada,Depărățeanu Alexandru,nr. 2-T,011096,1,București 12
Strada,Miron Costin,nr. 1-T,011097,1,București 12
Strada,Miron Costin,nr. 2-T,011098,1,București 12
Calea,Griviței,nr. 167-189,010709,1,București 12
Calea,Griviței,nr. 191-215,010711,1,București 12
Intrarea,Griviței,,010712,1,București 12
Calea,Griviței,nr. 140-146,010741,1,București 12
Calea,Griviței,nr. 148,010742,1,București 12
Calea,Griviței,nr. 150-154,010743,1,București 12
Calea,Griviței,nr. 156,010744,1,București 12
Calea,Griviței,nr. 158,010745,1,București 12
Strada,"Țărușanu Pandele, ing.",nr. 1-T,011085,1,București 12
Strada,"Țărușanu Pandele, ing.",nr. 2-T,011086,1,București 12
Strada,"Bianu Ioan, filolog",nr. 1-T,011091,1,București 12
Strada,"Bianu Ioan, filolog",nr. 2-T,011092,1,București 12
Strada,Negruzzi Iacob,nr. 1-T,011093,1,București 12
Strada,Negruzzi Iacob,nr. 2-T,011094,1,București 12
Strada,Rareș Petru,nr. 1-T,011101,1,București 12
Strada,Rareș Petru,nr. 2-T,011102,1,București 12
Intrarea,Dan Vodă,,011103,1,București 12
Intrarea,Duca Vodă,,011104,1,București 12
Piața,Gara de Nord,nr. 1-T,010858,1,București 12
Bulevardul,"Duca D.Gheorghe, ing.",nr. 1-11,011071,1,București 12
Bulevardul,"Duca D.Gheorghe, ing.",nr. 13-17,011072,1,București 12
Bulevardul,"Duca D.Gheorghe, ing.",nr. 19-T,011073,1,București 12
Bulevardul,"Duca D.Gheorghe, ing.",nr. 2-8,011074,1,București 12
Bulevardul,"Duca D.Gheorghe, ing.",nr. 10-22,011075,1,București 12
Bulevardul,"Duca D.Gheorghe, ing.",nr. 24-T,011076,1,București 12
Strada,Poni Petru,nr. 1-T,011077,1,București 12
Strada,Poni Petru,nr. 2-T,011078,1,București 12
Strada,Arion C.C.,nr. 1-T,011081,1,București 12
Strada,Arion C.C.,nr. 2-T,011082,1,București 12
Strada,"Ionescu Paul, lt. col.",nr. 1-T,011083,1,București 12
Strada,"Ionescu Paul, lt. col.",nr. 2-T,011084,1,București 12
Strada,"Dissescu Constantin, jr.",nr. 1-27,011087,1,București 12
Strada,"Dissescu Constantin, jr.",nr. 29-T,011088,1,București 12
Strada,"Dissescu Constantin, jr.",nr. 2-T,011089,1,București 12
Calea,Griviței,nr. 139-165,010708,1,București 12
Strada,Cameliei,nr. 1-29,010851,1,București 12
Strada,Cameliei,nr. 31-T,010852,1,București 12
Strada,Cameliei,nr. 2-16,010853,1,București 12
Strada,Cameliei,nr. 18-T,010854,1,București 12
Strada,Gara de Nord,nr. 1-T,010855,1,București 12
Strada,Gara de Nord,nr. 2-4,010856,1,București 12
Strada,Gara de Nord,nr. 6-T,010857,1,București 12
Piața,Gara de Nord,nr. 2-T,010859,1,București 12
Bulevardul,Golescu Dinicu,nr. 36-38,010873,1,București 12
Strada,Buzești,nr. 55-T,011013,1,București 12
Strada,Buzești,nr. 54-T,011017,1,București 12
Strada,Munții Tatra,nr. 1-T,011021,1,București 12
Strada,Munții Tatra,nr. 2-T,011022,1,București 12
Intrarea,Șantierului,,011023,1,București 12
Strada,Dragoslavele,,011024,1,București 12
Strada,"Sergiu Dumitru, dr.",nr. 1-T,011025,1,București 12
Strada,"Sergiu Dumitru, dr.",nr. 2-T,011026,1,București 12
Strada,Bradului,,011027,1,București 12
Strada,Macul Roșu,,011028,1,București 12
Strada,"Felix Iacob, dr.",nr. 1-39,011031,1,București 12
Strada,"Felix Iacob, dr.",nr. 41,011032,1,București 12
Strada,"Felix Iacob, dr.",nr. 43-69,011033,1,București 12
Strada,"Felix Iacob, dr.",nr. 2-24,011037,1,București 12
Strada,"Felix Iacob, dr.",nr. 26-50,011038,1,București 12
Intrarea,"Felix Iacob, dr.",,011042,1,București 12
Șoseaua,București-Ploiești,nr. 1-5,013681,1,București 18
Piața,Presei Libere,nr. 2-T,013703,1,București 18
Bulevardul,Poligrafiei,nr. 2-18,013705,1,București 18
Piața,Gara Băneasa,,013711,1,București 18
Strada,"Minovici Nicolae, dr.",,013712,1,București 18
Strada,Menuetului,,013713,1,București 18
Strada,Tipografilor,nr. 1-T,013714,1,București 18
Strada,Tipografilor,nr. 2-T,013715,1,București 18
Aleea,Mateloților,nr. 1-T,013716,1,București 18
Aleea,Mateloților,nr. 2-T,013717,1,București 18
Piața,Muzeul Dr. Minovici,,013718,1,București 18
Strada,Gârlei,nr. 1-41,013721,1,București 18
Strada,Gârlei,nr. 43-T,013722,1,București 18
Strada,Gârlei,nr. 2-50,013723,1,București 18
Strada,Gârlei,nr. 52-100,013724,1,București 18
Strada,Gârlei,nr. 102-150,013725,1,București 18
Strada,Gârlei,nr. 152-T,013726,1,București 18
Strada,Podgoria,nr. 1-T,013731,1,București 18
Strada,Podgoria,nr. 2-T,013732,1,București 18
Strada,Muzicuței,nr. 1-T,013733,1,București 18
Strada,Muzicuței,nr. 2-T,013734,1,București 18
Strada,Redișoara,nr. 1-T,013735,1,București 18
Strada,Redișoara,nr. 2-T,013736,1,București 18
Strada,Avrămeni,nr. 1-T,013737,1,București 18
Strada,Avrămeni,nr. 2-T,013738,1,București 18
Strada,Poemului,nr. 1-T,013741,1,București 18
Strada,Poemului,nr. 2-T,013742,1,București 18
Strada,Madrigalului,nr. 1-T,013745,1,București 18
Strada,Madrigalului,nr. 2-30,013746,1,București 18
Strada,Madrigalului,nr. 32-T,013747,1,București 18
Strada,Crivești,nr. 1-T,013748,1,București 18
Strada,Crivești,nr. 2-T,013749,1,București 18
Strada,Săvârșin,nr. 1-T,013751,1,București 18
Strada,Săvârșin,nr. 2-T,013752,1,București 18
Strada,Lupu Vasile,nr. 1-T,013753,1,București 18
Strada,Lupu Vasile,nr. 2-T,013754,1,București 18
Strada,Rocadei,nr. 1-T,013755,1,București 18
Strada,Rocadei,nr. 2-T,013756,1,București 18
Intrarea,Munții Gutinului,,013757,1,București 18
Intrarea,Recea,,013758,1,București 18
Intrarea,Ruginița,,013777,1,București 18
Intrarea,Ierbarului,,013784,1,București 18
Intrarea,Fosforului,,013785,1,București 18
Intrarea,Vădeni,,013787,1,București 18
Intrarea,"Ilinca Marin, cap.",,013788,1,București 18
Intrarea,Găvana,,013789,1,București 18
Șoseaua,Ionescu-Șisești Gheorghe,nr. 1-27,013821,1,București 18
Șoseaua,Ionescu-Șisești Gheorghe,nr. 29-T,013822,1,București 18
Șoseaua,Ionescu-Șisești Gheorghe,nr. 2-18,013823,1,București 18
Șoseaua,Ionescu-Șisești Gheorghe,nr. 20-T,013824,1,București 18
Drumul,Șuțu Nicolae,nr. 1-T,013831,1,București 18
Drumul,Șuțu Nicolae,nr. 2-T,013832,1,București 18
Drumul,Brote Eugen,nr. 1-T,013833,1,București 18
Drumul,Brote Eugen,nr. 2-T,013834,1,București 18
Drumul,Drăcea Marin,nr. 1-T,013835,1,București 18
Drumul,Drăcea Marin,nr. 2-T,013836,1,București 18
Strada,Aurelian S. Petre,nr. 1-T,013837,1,București 18
Strada,Aurelian S. Petre,nr. 2-T,013838,1,București 18
Drumul,Plaiu Nucului,nr. 1-T,013841,1,București 18
Drumul,Plaiu Nucului,nr. 2-T,013842,1,București 18
Drumul,Plaiu Cornului,,013843,1,București 18
Drumul,Piscu Vechi,,013844,1,București 18
Drumul,Plaiu Șarului,,013845,1,București 18
Drumul,Plaiu Câmpinei,,013846,1,București 18
Drumul,Piscu Sadovei,,013847,1,București 18
Drumul,Piscu Scoarței,,013848,1,București 18
Strada,Bratu Alexandru,,013925,1,București 18
Strada,Marinarilor,nr. 1-19,013945,1,București 18
Strada,Marinarilor,nr. 21-T,013946,1,București 18
Strada,Marinarilor,nr. 2-16,013947,1,București 18
Strada,Marinarilor,nr. 18-T,013948,1,București 18
Strada,Băneasa,nr. 1-13,013951,1,București 18
Strada,Băneasa,nr. 15-T,013952,1,București 18
Strada,Băneasa,nr. 2-22,013953,1,București 18
Strada,Băneasa,nr. 24-T,013954,1,București 18
Strada,Grațioasă,,013955,1,București 18
Strada,Neagoe Vodă,nr. 13-T,013962,1,București 18
Strada,Neagoe Vodă,nr. 18-T,013964,1,București 18
Strada,Belizarie,nr. 15-T,013966,1,București 18
Strada,Belizarie,nr. 18-T,013968,1,București 18
Bulevardul,Ficusului,nr. 21-T,013973,1,București 18
Bulevardul,Aerogării,nr. 1-15,014051,1,București 18
Bulevardul,Aerogării,nr. 17-37,014052,1,București 18
Bulevardul,Aerogării,nr. 39-T,014053,1,București 18
Bulevardul,Aerogării,nr. 2-24,014054,1,București 18
Bulevardul,Aerogării,nr. 26-40,014055,1,București 18
Bulevardul,Aerogării,nr. 42-T,014056,1,București 18
Strada,Biharia,,013981,1,București 18
Strada,Pechea,,013982,1,București 18
Strada,Rușcova,,013983,1,București 18
Strada,Zeletin,,013984,1,București 18
Strada,Trifești,,013985,1,București 18
Strada,Văliug,,013986,1,București 18
Strada,Simeria,,013987,1,București 18
Strada,Cărbunarilor,,013988,1,București 18
Strada,Eliberării,,013989,1,București 18
Strada,Heliului,,013991,1,București 18
Strada,Biborțeni,,013992,1,București 18
Strada,Zăpada Mieilor,,013993,1,București 18
Strada,Berca,,013994,1,București 18
Strada,Cantonului,,013995,1,București 18
Strada,Salubrității,,013996,1,București 18
Drumul,Nisipoasa,,013997,1,București 18
Strada,Promoroacă,Nr. 5-T,014014,1,București 18
Strada,Promoroacă,Nr. 12-T,014016,1,București 18
Strada,"Șerbănescu Alexandru, cpt. av.",nr. 52-T,014295,1,București 18
Strada,Macelariu Horia,nr. 33-T,013934,1,București 18
Strada,Macelariu Horia,nr. 28-T,013937,1,București 18
Strada,Bibescu George Valentin,nr. 1-25,013941,1,București 18
Strada,Bibescu George Valentin,nr. 27-T,013942,1,București 18
Strada,Bibescu George Valentin,nr. 2-22,013943,1,București 18
Strada,Bibescu George Valentin,nr. 24-T,013944,1,București 18
Bulevardul,Ficusului,nr. 1-7,013971,1,București 18
Bulevardul,Ficusului,nr. 9-19,013972,1,București 18
Bulevardul,Ficusului,nr. 2-18,013974,1,București 18
Bulevardul,Ficusului,nr. 20-T,013975,1,București 18
Strada,Frezorilor,,013976,1,București 18
Strada,Căpriorilor,,013977,1,București 18
Intrarea,Căpriorilor,,013978,1,București 18
Strada,Ocna Sibiu,,014011,1,București 18
Strada,Bilciurești,,014012,1,București 18
Strada,Promoroacă,Nr. 1-3,014013,1,București 18
Strada,Promoroacă,Nr. 2-10,014015,1,București 18
Intrarea,Epistolei,,014022,1,București 18
Intrarea,Munții Măcinului,,014023,1,București 18
Strada,Ruguleț,,014025,1,București 18
Strada,"Șerbănescu Alexandru, cpt. av.",nr. 55-T,014286,1,București 18
Șoseaua,București-Ploiești,nr. 2,013691,1,București 18
Șoseaua,București-Ploiești,nr. 4-8,013692,1,București 18
Șoseaua,București-Ploiești,nr. 10-16,013693,1,București 18
Șoseaua,București-Ploiești,nr. 18-38,013694,1,București 18
Șoseaua,București-Ploiești,nr. 40,013695,1,București 18
Strada,Văcărescu Elena,,013931,1,București 18
Strada,Macelariu Horia,nr. 1-17,013932,1,București 18
Strada,Macelariu Horia,nr. 19-31,013933,1,București 18
Strada,Macelariu Horia,nr. 2-16,013935,1,București 18
Strada,Macelariu Horia,nr. 18-26,013936,1,București 18
Strada,Neagoe Vodă,nr. 1-11,013961,1,București 18
Strada,Neagoe Vodă,nr. 2-16,013963,1,București 18
Strada,Belizarie,nr. 1-13,013965,1,București 18
Strada,Belizarie,nr. 2-16,013967,1,București 18
Strada,Ebonitei,,014021,1,București 18
Bulevardul,Apicultorilor,nr. 1-T,013851,1,București 18
Bulevardul,Apicultorilor,nr. 2-30,013852,1,București 18
Bulevardul,Apicultorilor,nr. 32-T,013853,1,București 18
Strada,Cernești,nr. 1-T,013854,1,București 18
Strada,Cernești,nr. 2-T,013855,1,București 18
Strada,Vorniceni,nr. 1-T,013856,1,București 18
Strada,Vorniceni,nr. 2-T,013857,1,București 18
Strada,Pădurii,nr. 1-T,013858,1,București 18
Strada,Pădurii,nr. 2-T,013859,1,București 18
Strada,Câmpinița,nr. 1-25,013861,1,București 18
Strada,Câmpinița,nr. 27-T,013862,1,București 18
Strada,Câmpinița,nr. 2-20,013863,1,București 18
Strada,Câmpinița,nr. 22-T,013864,1,București 18
Bulevardul,Oaspeților,nr. 1-25,013865,1,București 18
Bulevardul,Oaspeților,nr. 27-T,013866,1,București 18
Bulevardul,Oaspeților,nr. 2-20,013867,1,București 18
Bulevardul,Oaspeților,nr. 22-T,013868,1,București 18
Strada,Iezeru,nr. 1-29,013871,1,București 18
Strada,Iezeru,nr. 31-T,013872,1,București 18
Strada,Iezeru,nr. 2-30,013873,1,București 18
Strada,Iezeru,nr. 32-T,013874,1,București 18
Strada,Dărmănești,nr. 1-29,013875,1,București 18
Strada,Dărmănești,nr. 31-T,013876,1,București 18
Strada,Dărmănești,nr. 2-24,013877,1,București 18
Strada,Dărmănești,nr. 26-T,013878,1,București 18
Strada,Gheorghe Ștefan,nr. 1-T,013881,1,București 18
Strada,Gheorghe Ștefan,nr. 2-T,013882,1,București 18
Strada,Atlasului,nr. 1-T,013883,1,București 18
Strada,Atlasului,nr. 2-T,013884,1,București 18
Strada,Automatizării,nr. 1-T,013885,1,București 18
Strada,Automatizării,nr. 2-T,013886,1,București 18
Drumul,Regimentului,,013887,1,București 18
Intrarea,Stegarului,,013888,1,București 18
Strada,Jandarmeriei,nr. 9-T,013894,1,București 18
Strada,Jandarmeriei,nr. 10-T,013896,1,București 18
Drumul,Mălămuceanu Constantin,,013897,1,București 18
Drumul,Negrescu Gheorghe,,013898,1,București 18
Drumul,Stegarului,,013901,1,București 18
Drumul,Piscu Radului,,013902,1,București 18
Drumul,Piscu Pietrei,,013903,1,București 18
Drumul,Piscu Nou,,013904,1,București 18
Drumul,Piscu Reghiului,,013908,1,București 18
Drumul,Piscu Moșului,,013921,1,București 18
Drumul,Piscu Enei,,013922,1,București 18
Drumul,Piscu Muntelui,,013923,1,București 18
Drumul,Vârful Pleșița,,014067,1,București 18
Șoseaua,Odăi,nr. 1-103,013601,1,București 18
Șoseaua,Odăi,nr. 117-149,013603,1,București 18
Șoseaua,Odăi,nr. 151-345,013604,1,București 18
Șoseaua,Odăi,nr. 2-22,013609,1,București 18
Șoseaua,București-Ploiești,nr. 97-T,013686,1,București 18
Drumul,Piscu Lung,,013905,1,București 18
Drumul,Piscu Cerbului,,013906,1,București 18
Drumul,Agatului,,013907,1,București 18
Strada,Eraclie Arion,,013911,1,București 18
Drumul,Lăpuș,,013912,1,București 18
Drumul,Muntele Găina,,013913,1,București 18
Aleea,Păpușa,,013914,1,București 18
Drumul,Piscu Mare,,013924,1,București 18
Drumul,Opalului,,014061,1,București 18
Drumul,Piscu Corbului,,014062,1,București 18
Drumul,Piscul Sadului,,014063,1,București 18
Drumul,Piscul Rusului,,014064,1,București 18
Drumul,Piscul Stejarului,,014065,1,București 18
Drumul,Vârful Berivoiul Mare,,014066,1,București 18
Strada,Someșul Rece,nr. 1-61,013791,1,București 18
Strada,Someșul Rece,nr. 63-T,013792,1,București 18
