"Tip artera","Denumire artera","Numar","Codpostal","Sector","Oficiu distribuire"
"Stradă","Virgiliu","nr. 26-T","010884","1","București 12"
"Stradă","Cotiturii","","010885","1","București 12"
"Stradă","Dobrogei","nr. 1-T","010886","1","București 12"
"Stradă","Dobrogei","nr. 2-T","010887","1","București 12"
"Stradă","Lipova","nr. 1-T","010888","1","București 12"
"Stradă","Lipova","nr. 2-T","010889","1","București 12"
"Intrare","Difuzorului","nr. 1-T","010891","1","București 12"
"Intrare","Difuzorului","nr. 2-T","010892","1","București 12"
"Stradă","Gusti Dimitrie, sociolog","nr. 1-T","010893","1","București 12"
"Stradă","Gusti Dimitrie, sociolog","nr. 2-T","010894","1","București 12"
"Stradă","Macedonia","nr. 1-T","010895","1","București 12"
"Stradă","Macedonia","nr. 2-T","010896","1","București 12"
"Stradă","Făgăraș","nr. 1-T","010897","1","București 12"
"Stradă","Făgăraș","nr. 2-T","010898","1","București 12"
"Intrare","Furtună Ștefan","","010899","1","București 12"
"Intrare","Protonilor","","060061","6","București 12"
"Șosea","Orhideelor","nr. 21-23","060072","6","București 12"
"Șosea","Orhideelor","nr. 24","060074","6","București 12"
"Bulevard","Golescu Dinicu","nr. 31-35","010866","1","București 12"
"Bulevard","Golescu Dinicu","nr. 37-39","010867","1","București 12"
"Bulevard","Golescu Dinicu","nr. 41-43","010868","1","București 12"
"Bulevard","Golescu Dinicu","nr. 45-T","010869","1","București 12"
"Bulevard","Golescu Dinicu","nr. 40-T","010874","1","București 12"
"Stradă","Aristia Costache","nr. 1-T","010911","1","București 12"
"Stradă","Aristia Costache","nr. 2-T","010912","1","București 12"
"Stradă","Darclee Hariclea","nr. 1-T","010913","1","București 12"
"Stradă","Darclee Hariclea","nr. 2-T","010914","1","București 12"
"Stradă","Rațiu dr.","nr. 1-T","010915","1","București 12"
"Stradă","Rațiu dr.","nr. 2-T","010916","1","București 12"
"Stradă","Bălăcescu Constantin","nr. 1-T","010917","1","București 12"
"Stradă","Bălăcescu Constantin","nr. 2-T","010918","1","București 12"
"Stradă","Vespasian","nr. 1-37","010921","1","București 12"
"Stradă","Vespasian","nr. 39-T","010922","1","București 12"
"Stradă","Vespasian","nr. 2-22","010923","1","București 12"
"Stradă","Vespasian","nr. 24-T","010924","1","București 12"
"Stradă","Măgirești","nr. 1-T","010925","1","București 12"
"Stradă","Măgirești","nr. 2-T","010926","1","București 12"
"Șosea","Orhideelor","nr. 25-33","010953","1","București 12"
"Șosea","Orhideelor","nr. 35-T","010954","1","București 12"
"Șosea","Orhideelor","nr. 26-44","010955","1","București 12"
"Șosea","Orhideelor","nr. 46-T","010956","1","București 12"
"Cale","Plevnei","nr. 137-143","060011","6","București 12"
"Cale","Plevnei","nr. 145","060012","6","București 12"
"Cale","Plevnei","nr. 147-T","060013","6","București 12"
"Cale","Plevnei","nr. 146-170","060014","6","București 12"
"Cale","Plevnei","nr. 172-200","060015","6","București 12"
"Cale","Plevnei","nr. 202-T","060016","6","București 12"
"Piață","Gara Basarab","","060075","6","București 12"
"Stradă","Institutul Medico-Militar","","010919","1","București 12"
"Stradă","Pisoni, ing.","nr. 1-T","010927","1","București 12"
"Stradă","Pisoni, ing.","nr. 2-T","010928","1","București 12"
"Stradă","Bihor","nr. 1-T","010931","1","București 12"
"Stradă","Bihor","nr. 2-T","010932","1","București 12"
"Stradă","Banat","nr. 1-T","010933","1","București 12"
"Stradă","Banat","nr. 2-T","010934","1","București 12"
"Stradă","Bogdan Vodă","nr. 1-T","010935","1","București 12"
"Stradă","Bogdan Vodă","nr. 2-T","010936","1","București 12"
"Stradă","Doamna Despina","nr. 1-T","010937","1","București 12"
"Stradă","Doamna Despina","nr. 2-T","010938","1","București 12"
"Stradă","Domnița Ancuța","nr. 1-T","010941","1","București 12"
"Stradă","Domnița Ancuța","nr. 2-T","010942","1","București 12"
"Stradă","Barierei","nr. 1-T","010943","1","București 12"
"Stradă","Barierei","nr. 2-T","010944","1","București 12"
"Stradă","Afluentului","nr. 1-T","010945","1","București 12"
"Stradă","Afluentului","nr. 2-T","010946","1","București 12"
"Stradă","Elizeu","nr. 1-T","010947","1","București 12"
"Stradă","Elizeu","nr. 2-T","010948","1","București 12"
"Stradă","Fluviului","nr. 1-T","010951","1","București 12"
"Stradă","Fluviului","nr. 2-T","010952","1","București 12"
"Cale","Griviței","nr. 1-19","010701","1","București 12"
"Cale","Griviței","nr. 21-31","010702","1","București 12"
"Cale","Griviței","nr. 33-51","010703","1","București 12"
"Cale","Griviței","nr. 53-69","010704","1","București 12"
"Cale","Griviței","nr. 71-97","010705","1","București 12"
"Cale","Griviței","nr. 99-117","010706","1","București 12"
"Cale","Griviței","nr. 119-137","010707","1","București 12"
"Stradă","Banului","","010771","1","București 12"
"Stradă","Budișteanu Constantin, g-ral.","nr. 1-11","010772","1","București 12"
"Stradă","Budișteanu Constantin, g-ral.","nr. 13-T","010773","1","București 12"
"Stradă","Budișteanu Constantin, g-ral.","nr. 2-10","010774","1","București 12"
"Stradă","Budișteanu Constantin, g-ral.","nr. 12-T","010775","1","București 12"
"Stradă","Aman Theodor, pictor","nr. 1-13","010776","1","București 12"
"Stradă","Aman Theodor, pictor","nr. 15-T","010777","1","București 12"
"Stradă","Aman Theodor, pictor","nr. 2-20","010778","1","București 12"
"Stradă","Aman Theodor, pictor","nr. 22-T","010779","1","București 12"
"Stradă","Atelierului","nr. 1-T","010847","1","București 12"
"Stradă","Atelierului","nr. 2-T","010848","1","București 12"
"Intrare","Luncani","","010849","1","București 12"
"Cale","Griviței","nr. 2-10","010731","1","București 12"
"Cale","Griviței","nr. 12-26","010732","1","București 12"
"Cale","Griviței","nr. 28-56","010733","1","București 12"
"Cale","Griviței","nr. 58-78","010734","1","București 12"
"Stradă","Moxa Mihail","nr. 1-T","010961","1","București 12"
"Stradă","Moxa Mihail","nr. 2-T","010962","1","București 12"
"Stradă","Sfinții Voievozi","nr. 1-19","010963","1","București 12"
"Stradă","Sfinții Voievozi","nr. 21-39","010964","1","București 12"
"Stradă","Sfinții Voievozi","nr. 41-T","010965","1","București 12"
"Stradă","Sfinții Voievozi","nr. 2-34","010966","1","București 12"
"Stradă","Sfinții Voievozi","nr. 36-T","010967","1","București 12"
"Piață","Sfinții Voievozi","","010968","1","București 12"
"Stradă","Teodoroiu Ecaterina","nr. 1-T","010971","1","București 12"
"Stradă","Teodoroiu Ecaterina","nr. 2-T","010972","1","București 12"
"Intrare","Teodoroiu Ecaterina","","010973","1","București 12"
"Stradă","Semicercului","nr. 1-T","010974","1","București 12"
"Stradă","Semicercului","nr. 2-T","010975","1","București 12"
"Stradă","Manu Gheorghe","nr. 19-27","010443","1","București 12"
"Stradă","Manu Gheorghe","nr. 29-T","010444","1","București 12"
"Stradă","Manu Gheorghe","nr. 14-20","010446","1","București 12"
"Stradă","Manu Gheorghe","nr. 22-T","010447","1","București 12"
"Intrare","Lemnea Dumitru, lt.","","010976","1","București 12"
"Stradă","Occidentului","nr. 1-27","010981","1","București 12"
"Stradă","Occidentului","nr. 29-T","010982","1","București 12"
"Stradă","Occidentului","nr. 2-22","010983","1","București 12"
"Stradă","Occidentului","nr. 24-T","010984","1","București 12"
"Stradă","Frumoasă","nr. 1-27","010985","1","București 12"
"Stradă","Frumoasă","nr. 29-T","010986","1","București 12"
"Stradă","Frumoasă","nr. 2-48","010987","1","București 12"
"Stradă","Frumoasă","nr. 50-T","010988","1","București 12"
"Intrare","Frumoasă","","010989","1","București 12"
"Piață","Buzești","","011018","1","București 12"
"Cale","Griviței","nr. 80-106","010735","1","București 12"
"Cale","Griviței","nr. 108-130","010736","1","București 12"
"Cale","Griviței","nr. 132-136","010737","1","București 12"
"Cale","Griviței","nr. 138","010738","1","București 12"
"Stradă","Sevastopol","nr. 1-T","010991","1","București 12"
"Stradă","Sevastopol","nr. 2-T","010992","1","București 12"
"Intrare","Sevastopol","","010993","1","București 12"
"Intrare","Augustin Dan, serg.","","010994","1","București 12"
"Intrare","Dascălu Nicolae, serg.","","010995","1","București 12"
"Intrare","Ionescu David, cap.","","010996","1","București 12"
"Stradă","Buzești","nr. 1-21","011011","1","București 12"
"Stradă","Buzești","nr. 23-53","011012","1","București 12"
"Stradă","Buzești","nr. 2-28","011014","1","București 12"
"Stradă","Buzești","nr. 30-52","011015","1","București 12"
"Intrare","Buzești","","011016","1","București 12"
"Bulevard","Cuza Alexandru Ioan","nr. 1-23","011051","1","București 12"
"Bulevard","Cuza Alexandru Ioan","nr. 25-43","011052","1","București 12"
"Bulevard","Cuza Alexandru Ioan","nr. 2-34","011055","1","București 12"
"Stradă","Polizu Gheorghe","nr. 1-T","011061","1","București 12"
"Stradă","Polizu Gheorghe","nr. 2-T","011062","1","București 12"
"Stradă","Varnali Leonida, dr.","nr. 1-T","011063","1","București 12"
"Stradă","Varnali Leonida, dr.","nr. 2-T","011064","1","București 12"
"Intrare","Sagna","","011065","1","București 12"
"Intrare","Gădinți","","011066","1","București 12"
"Intrare","Micle Veronica","","010046","1","București 12"
"Stradă","Micle Veronica","nr. 1-T","011043","1","București 12"
"Stradă","Micle Veronica","nr. 2-20","011044","1","București 12"
"Stradă","Micle Veronica","nr. 22-T","011045","1","București 12"
"Stradă","Maltopol","nr. 1-T","011047","1","București 12"
"Stradă","Maltopol","nr. 2-T","011048","1","București 12"
"Bulevard","Cuza Alexandru Ioan","nr. 45-81","011053","1","București 12"
"Bulevard","Cuza Alexandru Ioan","nr. 83-T","011054","1","București 12"
"Bulevard","Cuza Alexandru Ioan","nr. 36-56","011056","1","București 12"
"Bulevard","Cuza Alexandru Ioan","nr. 58-T","011057","1","București 12"
"Stradă","Cernat Alexandru, g-ral","nr. 1-T","011058","1","București 12"
"Stradă","Cernat Alexandru, g-ral","nr. 2-T","011059","1","București 12"
"Stradă","Depărățeanu Alexandru","nr. 1-T","011095","1","București 12"
"Stradă","Depărățeanu Alexandru","nr. 2-T","011096","1","București 12"
"Stradă","Miron Costin","nr. 1-T","011097","1","București 12"
"Stradă","Miron Costin","nr. 2-T","011098","1","București 12"
"Cale","Griviței","nr. 167-189","010709","1","București 12"
"Cale","Griviței","nr. 191-215","010711","1","București 12"
"Intrare","Griviței","","010712","1","București 12"
"Cale","Griviței","nr. 140-146","010741","1","București 12"
"Cale","Griviței","nr. 148","010742","1","București 12"
"Cale","Griviței","nr. 150-154","010743","1","București 12"
"Cale","Griviței","nr. 156","010744","1","București 12"
"Cale","Griviței","nr. 158","010745","1","București 12"
"Stradă","Țărușanu Pandele, ing.","nr. 1-T","011085","1","București 12"
"Stradă","Țărușanu Pandele, ing.","nr. 2-T","011086","1","București 12"
"Stradă","Bianu Ioan, filolog","nr. 1-T","011091","1","București 12"
"Stradă","Bianu Ioan, filolog","nr. 2-T","011092","1","București 12"
"Stradă","Negruzzi Iacob","nr. 1-T","011093","1","București 12"
"Stradă","Negruzzi Iacob","nr. 2-T","011094","1","București 12"
"Stradă","Rareș Petru","nr. 1-T","011101","1","București 12"
"Stradă","Rareș Petru","nr. 2-T","011102","1","București 12"
"Intrare","Dan Vodă","","011103","1","București 12"
"Intrare","Duca Vodă","","011104","1","București 12"
"Piață","Gara de Nord","nr. 1-T","010858","1","București 12"
"Bulevard","Duca D.Gheorghe, ing.","nr. 1-11","011071","1","București 12"
"Bulevard","Duca D.Gheorghe, ing.","nr. 13-17","011072","1","București 12"
"Bulevard","Duca D.Gheorghe, ing.","nr. 19-T","011073","1","București 12"
"Bulevard","Duca D.Gheorghe, ing.","nr. 2-8","011074","1","București 12"
"Bulevard","Duca D.Gheorghe, ing.","nr. 10-22","011075","1","București 12"
"Bulevard","Duca D.Gheorghe, ing.","nr. 24-T","011076","1","București 12"
"Stradă","Poni Petru","nr. 1-T","011077","1","București 12"
"Stradă","Poni Petru","nr. 2-T","011078","1","București 12"
"Stradă","Arion C.C.","nr. 1-T","011081","1","București 12"
"Stradă","Arion C.C.","nr. 2-T","011082","1","București 12"
"Stradă","Ionescu Paul, lt. col.","nr. 1-T","011083","1","București 12"
"Stradă","Ionescu Paul, lt. col.","nr. 2-T","011084","1","București 12"
"Stradă","Dissescu Constantin, jr.","nr. 1-27","011087","1","București 12"
"Stradă","Dissescu Constantin, jr.","nr. 29-T","011088","1","București 12"
"Stradă","Dissescu Constantin, jr.","nr. 2-T","011089","1","București 12"
"Cale","Griviței","nr. 139-165","010708","1","București 12"
"Stradă","Cameliei","nr. 1-29","010851","1","București 12"
"Stradă","Cameliei","nr. 31-T","010852","1","București 12"
"Stradă","Cameliei","nr. 2-16","010853","1","București 12"
"Stradă","Cameliei","nr. 18-T","010854","1","București 12"
"Stradă","Gara de Nord","nr. 1-T","010855","1","București 12"
"Stradă","Gara de Nord","nr. 2-4","010856","1","București 12"
"Stradă","Gara de Nord","nr. 6-T","010857","1","București 12"
"Piață","Gara de Nord","nr. 2-T","010859","1","București 12"
"Bulevard","Golescu Dinicu","nr. 36-38","010873","1","București 12"
"Stradă","Buzești","nr. 55-T","011013","1","București 12"
"Stradă","Buzești","nr. 54-T","011017","1","București 12"
"Stradă","Munții Tatra","nr. 1-T","011021","1","București 12"
"Stradă","Munții Tatra","nr. 2-T","011022","1","București 12"
"Intrare","Șantierului","","011023","1","București 12"
"Stradă","Dragoslavele","","011024","1","București 12"
"Stradă","Sergiu Dumitru, dr.","nr. 1-T","011025","1","București 12"
"Stradă","Sergiu Dumitru, dr.","nr. 2-T","011026","1","București 12"
"Stradă","Bradului","","011027","1","București 12"
"Stradă","Macul Roșu","","011028","1","București 12"
"Stradă","Felix Iacob, dr.","nr. 1-39","011031","1","București 12"
"Stradă","Felix Iacob, dr.","nr. 41","011032","1","București 12"
"Stradă","Felix Iacob, dr.","nr. 43-69","011033","1","București 12"
"Stradă","Felix Iacob, dr.","nr. 2-24","011037","1","București 12"
"Stradă","Felix Iacob, dr.","nr. 26-50","011038","1","București 12"
"Intrare","Felix Iacob, dr.","","011042","1","București 12"
"Șosea","București-Ploiești","nr. 1-5","013681","1","București 18"
"Piață","Presei Libere","nr. 2-T","013703","1","București 18"
"Bulevard","Poligrafiei","nr. 2-18","013705","1","București 18"
"Piață","Gara Băneasa","","013711","1","București 18"
"Stradă","Minovici Nicolae, dr.","","013712","1","București 18"
"Stradă","Menuetului","","013713","1","București 18"
"Stradă","Tipografilor","nr. 1-T","013714","1","București 18"
"Stradă","Tipografilor","nr. 2-T","013715","1","București 18"
"Alee","Mateloților","nr. 1-T","013716","1","București 18"
"Alee","Mateloților","nr. 2-T","013717","1","București 18"
"Piață","Muzeul Dr. Minovici","","013718","1","București 18"
"Stradă","Gârlei","nr. 1-41","013721","1","București 18"
"Stradă","Gârlei","nr. 43-T","013722","1","București 18"
"Stradă","Gârlei","nr. 2-50","013723","1","București 18"
"Stradă","Gârlei","nr. 52-100","013724","1","București 18"
"Stradă","Gârlei","nr. 102-150","013725","1","București 18"
"Stradă","Gârlei","nr. 152-T","013726","1","București 18"
"Stradă","Podgoria","nr. 1-T","013731","1","București 18"
"Stradă","Podgoria","nr. 2-T","013732","1","București 18"
"Stradă","Muzicuței","nr. 1-T","013733","1","București 18"
"Stradă","Muzicuței","nr. 2-T","013734","1","București 18"
"Stradă","Redișoara","nr. 1-T","013735","1","București 18"
"Stradă","Redișoara","nr. 2-T","013736","1","București 18"
"Stradă","Avrămeni","nr. 1-T","013737","1","București 18"
"Stradă","Avrămeni","nr. 2-T","013738","1","București 18"
"Stradă","Poemului","nr. 1-T","013741","1","București 18"
"Stradă","Poemului","nr. 2-T","013742","1","București 18"
"Stradă","Madrigalului","nr. 1-T","013745","1","București 18"
"Stradă","Madrigalului","nr. 2-30","013746","1","București 18"
"Stradă","Madrigalului","nr. 32-T","013747","1","București 18"
"Stradă","Crivești","nr. 1-T","013748","1","București 18"
"Stradă","Crivești","nr. 2-T","013749","1","București 18"
"Stradă","Săvârșin","nr. 1-T","013751","1","București 18"
"Stradă","Săvârșin","nr. 2-T","013752","1","București 18"
"Stradă","Lupu Vasile","nr. 1-T","013753","1","București 18"
"Stradă","Lupu Vasile","nr. 2-T","013754","1","București 18"
"Stradă","Rocadei","nr. 1-T","013755","1","București 18"
"Stradă","Rocadei","nr. 2-T","013756","1","București 18"
"Intrare","Munții Gutinului","","013757","1","București 18"
"Intrare","Recea","","013758","1","București 18"
"Intrare","Ruginița","","013777","1","București 18"
"Intrare","Ierbarului","","013784","1","București 18"
"Intrare","Fosforului","","013785","1","București 18"
"Intrare","Vădeni","","013787","1","București 18"
"Intrare","Ilinca Marin, cap.","","013788","1","București 18"
